identifier,time,x,y
LCM,2306,-12.6,5.06
LCM,2307,-12.48,4.89
LCM,2308,-12.36,4.61
LCM,2309,-12.13,4.31
LCM,2310,-12.0,3.95
LCM,2311,-11.76,3.69
LCM,2312,-11.66,3.45
LCM,2313,-11.62,3.12
LCM,2314,-11.53,2.69
LCM,2315,-11.34,2.25
LCM,2316,-11.19,1.85
LCM,2317,-11.0,1.55
LCM,2318,-10.75,1.39
LCM,2319,-10.63,1.33
LCM,2320,-10.58,1.38
LCM,2321,-10.58,1.52
LCM,2322,-10.52,1.57
LCM,2323,-10.56,1.52
LCM,2324,-10.6,1.59
LCM,2325,-10.6,1.53
LCM,2326,-10.6,1.58
LCM,2327,-10.59,1.57
LCM,2328,-10.58,1.68
LCM,2329,-10.49,2.57
LCM,2330,-10.4,3.48
LCM,2331,-10.46,4.29
LCM,2332,-10.63,5.12
LCM,2333,-10.71,5.93
LCM,2334,-10.74,6.65
LCM,2335,-10.7,7.36
LCM,2336,-10.55,8.12
LCM,2337,-10.3,8.79
LCM,2338,-10.03,9.34
LCM,2339,-9.67,9.9
LCM,2340,-9.48,10.44
LCM,2341,-9.27,10.89
LCM,2342,-9.03,11.41
LCM,2343,-8.93,11.78
LCM,2344,-8.88,12.0
LCM,2345,-8.78,12.15
LCM,2346,-8.67,12.24
LCM,2347,-8.69,12.4
LCM,2348,-8.83,13.35
LCM,2349,-9.06,15.09
LCM,2350,-9.5,17.63
LCM,2351,-9.9,19.99
LCM,2352,-10.21,22.07
LCM,2353,-10.46,23.8
LCM,2354,-10.77,25.24
LCM,2355,-11.29,27.26
LCM,2356,-11.95,30.02
LCM,2357,-12.74,33.36
LCM,2358,-13.52,37.2
LCM,2359,-14.54,41.44
LCM,2360,-15.76,46.12
LCM,2361,-16.87,50
LCM,2362,-17.88,48.02
LCM,2363,-18.9,46.08
LCM,2364,-19.72,44.15
LCM,2365,-20.43,42.35
LCM,2366,-21.06,40.61
LCM,2367,-21.56,38.94
LCM,2368,-21.92,37.47
LCM,2369,-22.12,36.12
LCM,2370,-22.25,34.71
LCM,2371,-22.46,33.33
LCM,2372,-22.51,32.01
LCM,2373,-22.55,30.73
LCM,2374,-22.7,29.44
LCM,2375,-22.71,28.15
LCM,2376,-22.73,26.88
LCM,2377,-22.73,25.8
LCM,2378,-22.59,24.77
LCM,2379,-22.37,23.79
LCM,2380,-22.23,22.94
LCM,2381,-22.2,22.18
LCM,2382,-22.12,21.49
LCM,2383,-22.09,20.76
LCM,2384,-21.94,19.93
LCM,2385,-21.8,19.29
LCM,2386,-21.57,18.56
LCM,2387,-21.41,17.95
LCM,2388,-21.2,17.41
LCM,2389,-21.05,17.0
LCM,2390,-20.83,16.69
LCM,2391,-20.7,16.29
LCM,2392,-20.63,15.89
LCM,2393,-20.5,15.44
LCM,2394,-20.32,14.97
LCM,2395,-20.25,14.5
LCM,2396,-20.05,14.16
LCM,2397,-19.93,13.84
LCM,2398,-19.95,13.48
LCM,2399,-19.84,13.06
LCM,2400,-19.81,12.74
LCM,2401,-19.76,12.52
LCM,2402,-19.61,12.26
LCM,2403,-19.43,12.0
LCM,2404,-19.17,11.73
LCM,2405,-18.91,11.56
LCM,2406,-18.55,11.47
LCM,2407,-18.2,11.5
LCM,2408,-17.92,11.57
LCM,2409,-17.72,11.63
LCM,2410,-17.66,11.81
LCM,2411,-17.53,11.99
LCM,2412,-17.28,12.12
LCM,2413,-16.99,12.27
LCM,2414,-16.62,12.29
LCM,2415,-16.3,12.39
LCM,2416,-15.99,12.45
LCM,2417,-15.7,12.57
LCM,2418,-15.42,12.69
LCM,2419,-15.21,12.88
LCM,2420,-15.04,13.04
LCM,2421,-14.86,13.19
LCM,2422,-14.73,13.19
LCM,2423,-14.62,13.15
LCM,2424,-14.43,13.22
LCM,2425,-14.33,13.15
LCM,2426,-14.31,13.17
LCM,2427,-14.3,13.09
LCM,2428,-14.21,13.12
LCM,2429,-14.1,13.11
LCM,2430,-14.13,13.09
LCM,2431,-14.14,13.13
LCM,2432,-14.06,13.05
LCM,2433,-14.03,13.04
LCM,2434,-14.13,13.02
LCM,2435,-14.23,13.08
LCM,2436,-14.31,13.03
LCM,2437,-14.28,13.08
LCM,2438,-14.22,13.04
LCM,2439,-14.19,12.99
LCM,2440,-14.06,12.86
LCM,2441,-14.05,12.72
LCM,2442,-13.96,12.6
LCM,2443,-13.82,12.44
LCM,2444,-13.76,12.34
LCM,2445,-13.8,12.19
LCM,2446,-13.76,12.14
LCM,2447,-13.74,12.22
LCM,2448,-13.76,12.27
LCM,2449,-13.71,12.34
LCM,2450,-13.63,12.4
LCM,2451,-13.61,12.33
LCM,2452,-13.64,12.27
LCM,2453,-13.77,12.17
LCM,2454,-13.88,11.98
LCM,2455,-14.01,11.93
LCM,2456,-14.09,12.0
LCM,2457,-14.78,12.55
LCM,2458,-16.2,13.69
LCM,2459,-18.07,15.25
LCM,2460,-20.39,17.34
LCM,2461,-22.46,19.22
LCM,2462,-24.22,20.83
LCM,2463,-25.87,22.21
LCM,2464,-27.22,23.38
LCM,2465,-28.36,24.53
LCM,2466,-29.25,25.63
LCM,2467,-29.99,26.59
LCM,2468,-30,27.32
LCM,2469,-29.62,27.97
LCM,2470,-29.36,28.44
LCM,2471,-29.05,28.85
LCM,2472,-28.82,29.19
LCM,2473,-28.63,29.34
LCM,2474,-28.55,29.32
LCM,2475,-28.41,29.24
LCM,2476,-28.32,29.21
LCM,2477,-28.14,29.0
LCM,2478,-27.82,28.62
LCM,2479,-27.4,28.18
LCM,2480,-26.87,27.78
LCM,2481,-26.47,27.35
LCM,2482,-26.18,26.92
LCM,2483,-25.84,26.54
LCM,2484,-25.57,26.16
LCM,2485,-25.41,25.71
LCM,2486,-25.35,25.21
LCM,2487,-25.26,24.68
LCM,2488,-25.25,24.19
LCM,2489,-25.09,23.59
LCM,2490,-24.88,22.95
LCM,2491,-24.77,22.23
LCM,2492,-24.74,21.6
LCM,2493,-24.79,20.91
LCM,2494,-24.89,20.24
LCM,2495,-25.07,19.69
LCM,2496,-25.25,19.2
LCM,2497,-25.4,18.63
LCM,2498,-25.59,18.02
LCM,2499,-25.62,17.57
LCM,2500,-25.67,17.0
LCM,2501,-25.73,16.59
LCM,2502,-25.68,16.22
LCM,2503,-25.68,15.96
LCM,2504,-25.56,15.66
LCM,2505,-25.45,15.5
LCM,2506,-25.3,15.4
LCM,2507,-25.07,15.4
LCM,2508,-24.85,15.29
LCM,2509,-24.52,15.09
LCM,2510,-24.21,14.86
LCM,2511,-24.01,14.66
LCM,2512,-23.74,14.35
LCM,2513,-23.44,14.08
LCM,2514,-23.09,13.74
LCM,2515,-22.82,13.42
LCM,2516,-21.97,12.54
LCM,2517,-20.44,11.07
LCM,2518,-18.47,9.14
LCM,2519,-15.93,6.75
LCM,2520,-13.0,4.11
LCM,2521,-9.76,1.04
LCM,2522,-6.97,-1.8
LCM,2523,-4.46,-4.33
LCM,2524,-2.24,-6.6
LCM,2525,-0.27,-8.71
LCM,2526,1.54,-10.69
LCM,2527,3.24,-12.35
LCM,2528,4.58,-13.78
LCM,2529,5.7,-14.94
LCM,2530,6.74,-15.98
LCM,2531,7.63,-16.89
LCM,2532,8.38,-17.71
LCM,2533,8.92,-18.41
LCM,2534,9.19,-19.13
LCM,2535,9.23,-19.65
LCM,2536,9.21,-20.16
LCM,2537,9.05,-20.54
LCM,2538,8.73,-20.84
LCM,2539,8.44,-21.07
LCM,2540,8.05,-21.33
LCM,2541,7.61,-21.63
LCM,2542,7.2,-21.8
LCM,2543,6.77,-21.88
LCM,2544,6.39,-21.86
LCM,2545,5.89,-21.89
LCM,2546,4.42,-22.03
LCM,2547,2.18,-22.2
LCM,2548,-0.78,-22.35
LCM,2549,-4.4,-22.48
LCM,2550,-8.61,-22.58
LCM,2551,-12.29,-22.59
LCM,2552,-15.56,-22.55
LCM,2553,-18.58,-22.42
LCM,2554,-21.31,-22.21
LCM,2555,-23.88,-22.1
LCM,2556,-26.14,-21.86
LCM,2557,-28.2,-21.59
LCM,2558,-29.98,-21.36
LCM,2559,-30,-21.07
LCM,2560,-29.36,-20.85
LCM,2561,-28.68,-20.58
LCM,2562,-28.14,-20.21
LCM,2563,-27.59,-19.74
LCM,2564,-27.05,-19.41
LCM,2565,-26.41,-19.01
LCM,2566,-25.91,-18.58
LCM,2567,-25.35,-18.04
LCM,2568,-24.95,-17.45
LCM,2569,-24.48,-16.89
LCM,2570,-24.15,-16.44
LCM,2571,-23.76,-15.96
LCM,2572,-23.27,-15.48
LCM,2573,-22.78,-15.06
LCM,2574,-22.43,-14.71
LCM,2575,-22.24,-14.24
LCM,2576,-22.1,-13.84
LCM,2577,-22.03,-13.44
LCM,2578,-21.85,-13.09
LCM,2579,-21.59,-12.75
LCM,2580,-21.33,-12.52
LCM,2581,-21.2,-12.36
LCM,2582,-21.14,-12.18
LCM,2583,-21.1,-11.93
LCM,2584,-21.19,-11.65
LCM,2585,-21.34,-11.26
LCM,2586,-21.37,-10.86
LCM,2587,-21.32,-10.63
LCM,2588,-21.24,-10.31
LCM,2589,-21.17,-10.12
LCM,2590,-21.23,-9.97
LCM,2591,-21.35,-9.82
LCM,2592,-21.48,-9.74
LCM,2593,-21.72,-9.64
LCM,2594,-21.99,-9.54
LCM,2595,-22.11,-9.49
LCM,2596,-22.2,-9.44
LCM,2597,-22.16,-9.45
LCM,2598,-22.14,-9.54
LCM,2599,-22.25,-9.55
LCM,2600,-22.29,-9.5
LCM,2601,-22.35,-9.55
LCM,2602,-22.52,-9.55
LCM,2603,-22.75,-9.5
LCM,2604,-22.93,-9.47
LCM,2605,-23.16,-9.31
LCM,2606,-23.42,-9.19
LCM,2607,-23.77,-9.19
LCM,2608,-24.08,-9.23
LCM,2609,-24.21,-9.23
LCM,2610,-24.45,-9.28
LCM,2611,-24.72,-9.24
LCM,2612,-24.92,-9.19
LCM,2613,-24.98,-9.26
LCM,2614,-25.13,-9.35
LCM,2615,-25.25,-9.33
LCM,2616,-25.36,-9.36
LCM,2617,-25.46,-9.34
LCM,2618,-25.42,-9.25
LCM,2619,-25.48,-9.19
LCM,2620,-25.49,-9.23
LCM,2621,-25.4,-9.27
LCM,2622,-25.35,-9.26
LCM,2623,-25.38,-9.26
LCM,2624,-25.45,-9.25
LCM,2625,-25.58,-9.23
LCM,2626,-26.66,-9.01
LCM,2627,-28.58,-8.6
LCM,2628,-30,-8.06
LCM,2629,-27.88,-7.13
LCM,2630,-26.0,-6.4
LCM,2631,-24.19,-5.61
LCM,2632,-22.57,-4.81
LCM,2633,-21.01,-4.12
LCM,2634,-19.69,-3.53
LCM,2635,-18.6,-3.02
LCM,2636,-17.68,-2.63
LCM,2637,-16.73,-2.36
LCM,2638,-15.8,-2.03
LCM,2639,-14.88,-1.65
LCM,2640,-13.97,-1.37
LCM,2641,-13.12,-1.2
LCM,2642,-12.47,-0.95
LCM,2643,-11.11,-0.48
LCM,2644,-9.04,0.17
LCM,2645,-6.23,1.11
LCM,2646,-3.7,1.84
LCM,2647,-1.44,2.38
LCM,2648,0.67,2.97
LCM,2649,2.43,3.6
LCM,2650,3.97,4.22
LCM,2651,5.35,4.79
LCM,2652,6.57,5.24
LCM,2653,7.54,5.74
LCM,2654,8.38,6.31
LCM,2655,9.06,6.82
LCM,2656,9.53,7.16
LCM,2657,9.83,7.49
LCM,2658,9.91,7.73
LCM,2659,9.72,7.89
LCM,2660,9.38,7.99
LCM,2661,8.88,7.97
LCM,2662,8.43,7.87
LCM,2663,7.94,7.77
LCM,2664,7.48,7.7
LCM,2665,7.04,7.55
LCM,2666,6.59,7.29
LCM,2667,6.14,7.18
LCM,2668,5.63,7.06
LCM,2669,5.15,6.91
LCM,2670,4.54,6.84
LCM,2671,4.03,6.78
LCM,2672,3.52,6.84
LCM,2673,3.08,6.96
LCM,2674,2.74,7.2
LCM,2675,2.37,7.29
LCM,2676,2.01,7.32
LCM,2677,1.53,7.28
LCM,2678,0.92,7.33
LCM,2679,0.34,7.26
LCM,2680,-0.27,7.27
LCM,2681,-0.9,7.15
LCM,2682,-1.47,6.99
LCM,2683,-2.13,6.85
LCM,2684,-2.86,6.81
LCM,2685,-3.55,6.74
LCM,2686,-4.06,6.66
LCM,2687,-4.54,6.51
LCM,2688,-5.01,6.33
LCM,2689,-5.42,6.12
LCM,2690,-5.73,6.0
LCM,2691,-6.08,5.76
LCM,2692,-6.41,5.48
LCM,2693,-6.73,5.18
LCM,2694,-7.01,4.78
LCM,2695,-7.36,4.43
LCM,2696,-7.71,4.15
LCM,2697,-8.0,3.79
LCM,2698,-8.37,3.37
LCM,2699,-8.69,3.09
LCM,2700,-8.95,2.96
RW,1,0.13,-0.05
RW,2,0.38,0.06
RW,3,0.69,0.19
RW,4,0.95,0.32
RW,5,1.24,0.41
RW,6,1.51,0.58
RW,7,1.83,0.68
RW,8,2.23,0.77
RW,9,2.62,0.98
RW,10,3.15,1.1
RW,11,3.77,1.12
RW,12,4.5,1.16
RW,13,5.23,1.33
RW,14,5.83,1.55
RW,15,6.47,1.77
RW,16,7.24,2.08
RW,17,7.87,2.47
RW,18,8.62,2.97
RW,19,9.34,3.35
RW,20,10.05,3.63
RW,21,10.73,3.93
RW,22,12.3,4.65
RW,23,14.46,5.55
RW,24,17.32,6.79
RW,25,20.82,8.15
RW,26,24.9,9.59
RW,27,29.41,11.06
RW,28,30,12.79
RW,29,27.85,14.49
RW,30,25.81,15.9
RW,31,24.02,17.06
RW,32,22.51,18.09
RW,33,21.15,18.96
RW,34,19.86,19.76
RW,35,18.79,20.61
RW,36,17.78,21.49
RW,37,16.9,22.26
RW,38,16.06,22.99
RW,39,15.36,23.72
RW,40,14.63,24.37
RW,41,13.93,24.93
RW,42,13.34,25.52
RW,43,12.93,26.14
RW,44,12.58,26.64
RW,45,12.21,27.16
RW,46,12.0,27.62
RW,47,11.72,27.96
RW,48,11.53,28.21
RW,49,11.36,28.46
RW,50,11.19,28.58
RW,51,11.07,28.78
RW,52,10.96,28.82
RW,53,10.79,28.81
RW,54,10.63,28.78
RW,55,10.41,28.82
RW,56,10.28,28.87
RW,57,10.22,29.0
RW,58,10.28,29.16
RW,59,10.47,29.31
RW,60,10.72,29.54
RW,61,11.0,29.89
RW,62,11.37,30.15
RW,63,11.77,30.29
RW,64,12.13,30.44
RW,65,12.57,30.54
RW,66,13.0,30.7
RW,67,13.49,30.79
RW,68,14.06,30.77
RW,69,14.55,30.69
RW,70,15.01,30.61
RW,71,15.4,30.51
RW,72,15.9,30.3
RW,73,16.4,30.09
RW,74,16.84,29.86
RW,75,17.3,29.6
RW,76,17.83,29.37
RW,77,18.33,29.08
RW,78,18.68,28.89
RW,79,19.1,28.77
RW,80,19.5,28.66
RW,81,19.79,28.47
RW,82,19.99,28.24
RW,83,20.06,27.96
RW,84,20.42,26.75
RW,85,20.87,24.75
RW,86,21.43,21.96
RW,87,21.97,19.38
RW,88,22.49,17.16
RW,89,22.98,15.17
RW,90,23.51,13.43
RW,91,24.09,11.94
RW,92,24.64,10.73
RW,93,25.17,9.66
RW,94,25.73,8.77
RW,95,26.22,7.85
RW,96,26.56,6.91
RW,97,26.89,6.2
RW,98,27.1,5.62
RW,99,27.35,5.19
RW,100,27.67,4.92
RW,101,28.07,4.71
RW,102,28.51,4.62
RW,103,28.99,4.67
RW,104,29.31,4.62
RW,105,29.58,4.56
RW,106,29.77,4.49
RW,107,30,4.52
RW,108,30,4.45
RW,109,29.94,4.52
RW,110,29.79,4.52
RW,111,29.62,4.56
RW,112,29.48,4.59
RW,113,29.28,4.76
RW,114,29.03,5.02
RW,115,28.8,5.31
RW,116,28.48,5.49
RW,117,28.24,5.63
RW,118,27.98,5.84
RW,119,27.68,6.11
RW,120,27.3,6.39
RW,121,27.01,6.64
RW,122,26.87,6.77
RW,123,26.83,6.81
RW,124,26.79,6.72
RW,125,26.65,6.65
RW,126,26.56,6.5
RW,127,26.56,6.27
RW,128,26.51,6.18
RW,129,26.4,6.1
RW,130,26.31,6.13
RW,131,26.33,6.11
RW,132,26.37,5.99
RW,133,26.29,6.0
RW,134,26.27,5.98
RW,135,26.34,6.02
RW,136,26.31,6.12
RW,137,26.29,6.35
RW,138,26.28,6.57
RW,139,26.37,6.78
RW,140,26.41,6.88
RW,141,26.52,6.97
RW,142,27.35,7.57
RW,143,28.71,8.53
RW,144,30,9.8
RW,145,29.24,11.0
RW,146,28.67,11.98
RW,147,28.11,12.88
RW,148,27.65,13.6
RW,149,27.27,14.38
RW,150,27.04,15.09
RW,151,26.9,15.75
RW,152,26.74,16.31
RW,153,26.43,17.58
RW,154,25.94,19.47
RW,155,25.19,22.12
RW,156,24.47,24.57
RW,157,23.94,26.83
RW,158,23.42,28.78
RW,159,22.94,30.65
RW,160,22.41,32.43
RW,161,21.94,34.03
RW,162,21.46,35.44
RW,163,21.14,36.72
RW,164,20.82,37.87
RW,165,20.54,38.76
RW,166,20.28,39.44
RW,167,20.03,40.14
RW,168,19.84,40.85
RW,169,19.57,41.49
RW,170,19.38,41.97
RW,171,19.26,42.24
RW,172,19.17,42.32
RW,173,18.99,42.27
RW,174,18.7,42.27
RW,175,18.46,42.33
RW,176,18.27,42.27
RW,177,18.08,42.25
RW,178,17.97,42.32
RW,179,17.82,42.24
RW,180,17.8,42.21
RW,181,17.78,42.02
RW,182,17.78,41.79
RW,183,17.84,41.44
RW,184,17.83,40.98
RW,185,17.95,40.59
RW,186,18.08,40.07
RW,187,18.49,38.74
RW,188,19.25,36.57
RW,189,20.23,33.68
RW,190,21.45,30.22
RW,191,22.95,26.36
RW,192,24.56,22.08
RW,193,25.96,18.1
RW,194,27.15,14.54
RW,195,28.36,11.21
RW,196,29.52,8.35
RW,197,30,5.77
RW,198,29.57,3.36
RW,199,29.3,1.31
RW,200,29.11,-0.46
RW,201,28.88,-2.09
RW,202,28.65,-3.44
RW,203,28.37,-4.52
RW,204,28.21,-5.47
RW,205,28.01,-6.29
RW,206,27.8,-6.93
RW,207,27.62,-7.52
RW,208,27.37,-7.95
RW,209,27.07,-8.36
RW,210,26.93,-8.79
RW,211,26.77,-9.25
RW,212,26.54,-9.6
RW,213,26.4,-9.88
RW,214,26.34,-10.19
RW,215,26.25,-10.3
RW,216,26.22,-10.46
RW,217,26.25,-10.59
RW,218,26.33,-10.73
RW,219,26.41,-10.68
RW,220,26.41,-10.51
RW,221,26.38,-10.18
RW,222,26.26,-9.82
RW,223,25.78,-8.58
RW,224,24.93,-6.62
RW,225,23.78,-3.86
RW,226,22.54,-0.38
RW,227,21.21,3.69
RW,228,19.72,8.11
RW,229,18.14,13.09
RW,230,16.71,17.62
RW,231,15.45,21.6
RW,232,14.3,25.14
RW,233,13.29,28.2
RW,234,12.47,30.91
RW,235,11.86,33.27
RW,236,11.43,35.35
RW,237,11.04,37.17
RW,238,10.6,38.67
RW,239,10.36,39.99
RW,240,10.17,41.07
RW,241,9.96,42.13
RW,242,9.76,43.11
RW,243,9.58,44.02
RW,244,9.53,44.73
RW,245,9.52,46.24
RW,246,9.51,48.46
RW,247,9.44,50
RW,248,9.5,48.71
RW,249,9.64,47.35
RW,250,9.86,46.0
RW,251,10.02,44.66
RW,252,10.17,43.38
RW,253,10.24,42.06
RW,254,10.35,40.86
RW,255,10.47,39.74
RW,256,10.5,38.74
RW,257,10.57,37.9
RW,258,10.6,37.05
RW,259,10.79,36.23
RW,260,11.06,35.39
RW,261,11.4,34.59
RW,262,11.69,33.88
RW,263,11.92,33.18
RW,264,12.06,32.5
RW,265,12.33,31.77
RW,266,12.61,31.16
RW,267,12.82,30.58
RW,268,13.03,30.09
RW,269,13.21,29.68
RW,270,13.42,29.33
RW,271,13.67,28.97
RW,272,13.81,28.56
RW,273,13.95,28.25
RW,274,14.04,27.9
RW,275,14.22,27.71
RW,276,14.46,27.55
RW,277,14.82,27.34
RW,278,15.18,27.11
RW,279,15.59,26.79
RW,280,15.96,26.54
RW,281,16.43,26.18
RW,282,16.94,25.96
RW,283,17.35,25.68
RW,284,17.69,25.35
RW,285,17.99,25.11
RW,286,18.37,24.87
RW,287,18.84,24.54
RW,288,19.25,24.33
RW,289,19.73,24.19
RW,290,20.16,24.12
RW,291,20.65,24.01
RW,292,21.2,24.0
RW,293,21.68,24.1
RW,294,22.21,24.07
RW,295,22.58,24.05
RW,296,22.94,24.07
RW,297,23.33,24.06
RW,298,23.79,23.94
RW,299,24.18,23.92
RW,300,24.5,23.91
RW,301,24.67,23.98
RW,302,24.95,23.98
RW,303,25.16,23.95
RW,304,25.32,23.96
RW,305,25.54,23.89
RW,306,25.69,23.73
RW,307,25.74,23.45
RW,308,25.76,23.22
RW,309,25.68,23.13
RW,310,25.6,23.06
RW,311,25.63,22.99
RW,312,25.78,22.95
RW,313,25.95,22.87
RW,314,26.06,22.85
RW,315,26.1,22.94
RW,316,26.19,23.1
RW,317,26.32,23.17
RW,318,27.22,23.73
RW,319,28.74,24.76
RW,320,30,26.23
RW,321,28.62,28.39
RW,322,26.9,31.03
RW,323,24.76,34.27
RW,324,22.36,38.0
RW,325,20.1,41.42
RW,326,18.02,44.39
RW,327,16.03,47.07
RW,328,14.32,49.55
RW,329,12.82,50
RW,330,11.42,49.0
RW,331,10.1,48.14
RW,332,8.86,47.43
RW,333,7.81,46.73
RW,334,6.98,46.15
RW,335,6.26,45.55
RW,336,5.59,44.86
RW,337,5.16,44.11
RW,338,4.94,43.38
RW,339,4.93,42.74
RW,340,4.94,42.1
RW,341,5.16,40.52
RW,342,5.47,38.28
RW,343,6.03,35.27
RW,344,6.69,31.56
RW,345,7.41,28.25
RW,346,8.04,25.21
RW,347,8.75,22.47
RW,348,9.5,19.98
RW,349,10.09,17.79
RW,350,10.76,15.81
RW,351,11.46,13.99
RW,352,12.07,12.23
RW,353,12.69,10.66
RW,354,13.3,9.15
RW,355,13.79,7.68
RW,356,14.22,6.26
RW,357,14.53,5.04
RW,358,14.84,3.99
RW,359,15.2,3.08
RW,360,15.62,2.15
RW,361,16.07,1.25
RW,362,16.57,0.47
RW,363,17.07,-0.12
RW,364,17.62,-0.68
RW,365,18.16,-1.1
RW,366,18.58,-1.48
RW,367,19.03,-1.91
RW,368,19.38,-2.34
RW,369,19.65,-2.74
RW,370,19.9,-3.05
RW,371,20.08,-3.35
RW,372,20.31,-3.56
RW,373,20.5,-3.83
RW,374,20.69,-4.14
RW,375,20.76,-4.45
RW,376,21.14,-5.67
RW,377,21.85,-7.63
RW,378,22.83,-10.13
RW,379,23.83,-12.37
RW,380,24.86,-14.35
RW,381,25.78,-16.12
RW,382,26.52,-17.61
RW,383,27.07,-18.79
RW,384,27.68,-19.83
RW,385,28.62,-21.3
RW,386,29.98,-23.29
RW,387,30,-25.63
RW,388,28.82,-28.35
RW,389,27.65,-30.71
RW,390,26.59,-32.59
RW,391,25.61,-34.12
RW,392,24.62,-35.39
RW,393,23.77,-36.19
RW,394,23.02,-36.55
RW,395,22.28,-36.6
RW,396,21.62,-36.48
RW,397,21.0,-36.04
RW,398,20.42,-35.35
RW,399,19.79,-34.48
RW,400,19.19,-33.36
RW,401,18.74,-32.02
RW,402,18.3,-30.58
RW,403,17.82,-29.09
RW,404,17.3,-27.66
RW,405,16.8,-26.26
RW,406,16.32,-24.95
RW,407,15.96,-23.51
RW,408,15.58,-22.06
RW,409,15.24,-20.61
RW,410,14.96,-19.26
RW,411,14.67,-17.95
RW,412,14.37,-16.69
RW,413,14.11,-15.33
RW,414,13.82,-14.01
RW,415,13.59,-12.64
RW,416,13.35,-11.27
RW,417,13.06,-9.85
RW,418,12.86,-8.47
RW,419,12.74,-7.19
RW,420,12.73,-5.99
RW,421,12.67,-4.77
RW,422,12.74,-3.52
RW,423,12.79,-2.41
RW,424,12.99,-1.4
RW,425,13.29,0.47
RW,426,13.64,3.2
RW,427,14.06,6.68
RW,428,14.69,10.79
RW,429,15.47,15.36
RW,430,16.29,20.24
RW,431,17.11,24.6
RW,432,17.95,28.57
RW,433,18.61,32.04
RW,434,19.2,35.24
RW,435,19.71,38.13
RW,436,20.21,40.66
RW,437,20.59,42.84
RW,438,20.9,44.84
RW,439,21.12,46.63
RW,440,21.45,48.11
RW,441,21.87,49.38
RW,442,22.27,50
RW,443,22.52,49.29
RW,444,22.65,48.5
RW,445,22.69,47.62
RW,446,22.87,46.87
RW,447,23.07,46.1
RW,448,23.25,45.46
RW,449,23.39,44.78
RW,450,23.61,44.13
RW,451,23.74,43.48
RW,452,23.77,42.94
RW,453,23.86,42.28
RW,454,24.05,41.61
RW,455,24.34,40.99
RW,456,24.57,40.35
RW,457,24.76,39.71
RW,458,24.79,38.97
RW,459,24.72,38.36
RW,460,24.75,37.7
RW,461,24.86,37.02
RW,462,25.08,36.39
RW,463,25.26,35.82
RW,464,25.34,35.18
RW,465,25.29,34.56
RW,466,25.17,33.92
RW,467,25.17,33.35
RW,468,25.14,32.8
RW,469,25.06,32.4
RW,470,25.05,31.91
RW,471,25.15,31.41
RW,472,25.31,30.87
RW,473,25.49,30.38
RW,474,25.52,29.89
RW,475,25.52,29.32
RW,476,25.42,28.67
RW,477,25.34,28.13
RW,478,25.3,27.66
RW,479,25.38,27.27
RW,480,25.41,26.98
RW,481,25.49,26.82
RW,482,25.56,26.65
RW,483,25.69,26.57
RW,484,25.81,26.57
RW,485,26.7,26.56
RW,486,28.28,26.53
RW,487,30,26.57
RW,488,28.04,26.5
RW,489,25.47,26.47
RW,490,22.32,26.54
RW,491,18.47,26.55
RW,492,15.05,26.6
RW,493,11.91,26.63
RW,494,9.08,26.55
RW,495,6.64,26.54
RW,496,4.49,26.64
RW,497,2.76,26.81
RW,498,1.4,27.01
RW,499,0.35,27.19
RW,500,-0.4,27.38
RW,501,-1.03,27.62
RW,502,-1.45,27.71
RW,503,-1.78,27.68
RW,504,-1.97,27.64
RW,505,-2.0,27.52
RW,506,-2.01,27.4
RW,507,-1.84,27.41
RW,508,-1.63,27.39
RW,509,-1.24,27.35
RW,510,-0.85,27.44
RW,511,-0.47,27.52
RW,512,-0.11,27.52
RW,513,0.26,27.5
RW,514,0.82,27.39
RW,515,1.41,27.21
RW,516,1.92,26.97
RW,517,2.55,26.7
RW,518,3.22,26.58
RW,519,4.02,26.36
RW,520,4.76,26.29
RW,521,5.58,26.12
RW,522,6.5,25.92
RW,523,7.33,25.75
RW,524,8.21,25.55
RW,525,8.98,25.26
RW,526,9.83,24.94
RW,527,10.73,24.58
RW,528,12.46,23.9
RW,529,14.77,22.89
RW,530,17.78,21.74
RW,531,20.59,20.76
RW,532,23.12,19.92
RW,533,25.43,19.13
RW,534,27.46,18.45
RW,535,29.4,17.75
RW,536,30,17.03
RW,537,29.1,16.26
RW,538,28.25,15.46
RW,539,27.54,14.82
RW,540,26.94,14.29
RW,541,26.41,13.82
RW,542,25.97,13.44
RW,543,25.5,13.24
RW,544,25.07,13.12
RW,545,24.56,12.92
RW,546,24.01,12.84
RW,547,23.64,12.71
RW,548,23.43,12.67
RW,549,23.19,12.51
RW,550,23.08,12.38
RW,551,22.89,12.16
RW,552,22.71,11.97
RW,553,22.52,11.82
RW,554,22.3,11.78
RW,555,22.22,11.63
RW,556,22.26,11.63
RW,557,22.3,11.51
RW,558,22.36,11.37
RW,559,22.5,11.35
RW,560,22.53,11.28
RW,561,22.62,11.25
RW,562,22.58,11.16
RW,563,22.45,11.06
RW,564,22.47,10.94
RW,565,22.56,10.83
RW,566,22.59,10.81
RW,567,22.51,10.7
RW,568,22.56,10.49
RW,569,22.55,10.2
RW,570,22.53,10.09
RW,571,22.64,10.06
RW,572,22.82,9.94
RW,573,22.86,9.95
RW,574,22.78,10.07
RW,575,22.66,10.13
RW,576,22.56,10.2
RW,577,22.37,10.28
RW,578,22.26,10.42
RW,579,22.15,10.46
